book,page,img,panel_area,panel_width,panel_length,balloon_to_panel_ratio,detected_chars,character_model_confidence,balloon_model_confidence,detected_balloon_numbers,associated_balloon_numbers,associated_characters,text
T_01,1,ROI_0.png,261626,514,509,0.0,[],['NONE'],[],0,[],{},[]
T_01,1,ROI_1.png,260091,513,507,0.183,[],['NONE'],"[0.94, 0.891]",2,[],"{0: 'NaN', 1: 'NaN'}","['safe. take care. be sure to ', 'here to the gentlemen. ']"
T_01,1,ROI_2.png,260084,514,506,0.189,[],['NONE'],"[0.862, 0.813, 0.644]",3,[],"{0: 'NaN', 1: 'NaN', 2: 'NaN'}","['this bb. make marvellous picture. ', ""i'll send yoursome. and vodka, "", 'good luck ']"
T_01,1,ROI_3.png,258064,508,508,0.086,[],['NONE'],[0.881],1,[],{0: 'NaN'},"[""i've been told they fleas. there ""]"
T_01,1,ROI_4.png,262144,512,512,0.118,[],['NONE'],"[0.9, 0.69]",2,[],"{0: 'NaN', 1: 'NaN'}","[""southeast when I'm take anap "", ""aaah. i'm sleepy, ""]"
T_01,1,ROI_5.png,261620,515,508,0.116,[],['NONE'],"[0.834, 0.637]",2,[],"{0: 'NaN', 1: 'NaN'}","['and they say there arerats there brir. ', 'zziz zzizzi ']"
T_01,1,ROI_6.png,256027,509,503,0.19,[],['NONE'],[0.879],1,[],{0: 'NaN'},"[""think thedirty little bourgeois is asleep time. must never get torus. he'd report ""]"
T_01,1,ROI_7.png,251502,502,501,0.149,[],['NONE'],[0.886],1,[],{0: 'NaN'},['this in will stop him. while ifnot for keeps ']
T_01,1,ROI_8.png,249001,499,499,0.143,[],['NONE'],[0.81],1,[],{0: 'NaN'},['one yet discovered for curiosity. ']
T_01,1,ROI_9.png,253500,507,500,0.198,[],['NONE'],[0.869],1,[],{0: 'NaN'},"[""I've got just one minute toreach. safety at the front happy landings, My young friend ""]"
T_01,1,ROI_10.png,255024,504,506,0.127,[],['NONE'],[0.854],1,[],{0: 'NaN'},"[""don. know why but I've got this feeling our trip end ""]"
T_01,1,ROI_11.png,250488,504,497,0.0,[],['NONE'],[],0,[],{},[]
T_01,1,ROI_12.png,556990,1090,511,0.081,[],['NONE'],"[0.823, 0.695]",2,[],"{0: 'NaN', 1: 'NaN'}","['something funny. must happened ', ""and can't stand draughts. ""]"
T_01,1,ROI_13.png,268299,523,513,0.169,[],['NONE'],"[0.866, 0.794]",2,[],"{0: 'NaN', 1: 'NaN'}","['here in Berlin, snowy. we change trains here ', ""let's hope no one Pinches our ""]"
T_01,1,ROI_14.png,264698,518,511,0.04,[],['NONE'],[0.622],1,[],{0: 'NaN'},['topping ']
T_01,1,ROI_15.png,269850,525,514,0.157,[],['NONE'],"[0.88, 0.776]",2,[],"{0: 'NaN', 1: 'NaN'}","['where is the rest the are why did the ', 'UNKNOWN']"
T_01,1,ROI_16.png,263676,516,511,0.065,[],['NONE'],[0.824],1,[],{0: 'NaN'},"[""i'm innocent. youcan search me ""]"
T_01,1,ROI_17.png,549836,1076,511,0.0,[],['NONE'],[],0,[],{},[]
T_01,1,ROI_18.png,548760,1076,510,0.003,[],['NONE'],[0.774],1,[],{0: 'NaN'},['0 0 ']
T_01,1,ROI_19.png,256536,509,504,0.029,[],['NONE'],[0.77],1,[],{0: 'NaN'},['haven.t done. anything. ']
T_01,1,ROI_20.png,261085,517,505,0.214,[],['NONE'],"[0.802, 0.636]",2,[],"{0: 'NaN', 1: 'NaN'}","['am innocent : amtintin. reporter from lepetit. vingtime you beasts. ', 'uncomfortable wooah. jolly inhere. ']"
T_01,1,ROI_21.png,253005,505,501,0.0,[],['NONE'],[],0,[],{},[]
T_01,1,ROI_22.png,254514,507,502,0.0,[],['NONE'],[],0,[],{},[]
T_01,1,ROI_23.png,276651,531,521,0.0,[],['NONE'],[],0,[],{},[]
T_01,1,ROI_24.png,265738,517,514,0.0,[],['NONE'],[],0,[],{},[]
T_01,1,ROI_25.png,278768,532,524,0.067,[],['NONE'],[0.73],1,[],{0: 'NaN'},['every inch a police dog ']
T_01,1,ROI_26.png,272994,526,519,0.0,[],['NONE'],[],0,[],{},[]
T_01,1,ROI_27.png,267806,518,517,0.009,[],['NONE'],[0.703],1,[],{0: 'NaN'},['Cinema and other names ']
