book,page,img,panel_area,panel_width,panel_length,balloon_to_panel_ratio,detected_chars,character_model_confidence,balloon_model_confidence,detected_balloon_numbers,associated_balloon_numbers,associated_characters,text
T_20,1,ROI_0.png,159500,638,250,0.0,[],['NONE'],[],0,[],{},[]
T_20,1,ROI_1.png,59004,298,198,0.0,[],['NONE'],[],0,[],{},[]
T_20,1,ROI_6.png,192920,728,265,0.0,[],['NONE'],[],0,[],{},[]
T_20,1,ROI_10.png,67896,328,207,0.0,[],['NONE'],[],0,[],{},[]
T_20,1,ROI_15.png,244850,415,590,0.142,"['snowy', 'tintin']","[0.869, 0.849]",[0.936],1,['1'],{0: 'tintin'},['what a glorious holiday. eh. Snowy? ']
T_20,1,ROI_16.png,285000,475,600,0.456,[],['NONE'],[0.926],1,[],{0: 'NaN'},"[""call this holiday!. a scrambling jagged over rocks from morning. till night. All right for him. heavy climbing. I'll have no pains left! ""]"
T_20,1,ROI_17.png,537880,904,595,0.13,"['tintin', 'snowy']","[0.897, 0.804]",[0.798],1,['1'],{0: 'tintin'},"[""It's been a long day : hungry as a hunter. ""]"
T_20,1,ROI_18.png,244909,413,593,0.0,"['tintin', 'snowy']","[0.889, 0.877]",[],0,[],{},[]
T_20,1,ROI_19.png,471027,797,591,0.107,"['haddock', 'tintin']","[0.987, 0.779]",[0.671],1,['1'],{0: 'haddock'},"['Marvellous, thanks. What about your Fagged out. ']"
T_20,1,ROI_20.png,335045,565,593,0.408,"['haddock', 'tintin']","[0.947, 0.929]","[0.926, 0.791]",2,"['1', '2']","{0: 'tintin', 1: 'haddock'}","['A bit tired. must say, on top of the world. The mountains are superb. champagne. You ought to come with me day ', '5.57 ']"
T_20,1,ROI_21.png,409248,696,588,0.444,"['haddock', 'tintin']","[0.957, 0.935]",[0.803],1,['1'],{0: 'haddock'},"[""not on your life! I don't mind mountains as scenery ; but this passion for clambering about over miles of rock. that's what beats me! Besides, you've always. got to come down. again. What's it all in aid of. anyway? ""]"
