book,page,img,panel_area,panel_width,panel_length,balloon_to_panel_ratio,detected_chars,character_model_confidence,balloon_model_confidence,detected_balloon_numbers,associated_balloon_numbers,associated_characters,text
T_13,1,ROI_20.png,341055,583,585,0.0,[],['NONE'],[],0,[],{},[]
T_13,1,ROI_21.png,335790,574,585,0.0,[],['NONE'],[],0,[],{},[]
T_13,1,ROI_22.png,341638,586,583,0.0,[],['NONE'],[],0,[],{},[]
T_13,1,ROI_23.png,336399,581,579,0.175,['tintin'],[0.907],"[0.867, 0.84]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['?', ""This will lead to trouble. you see if it doesn't! ""]"
T_13,1,ROI_24.png,336400,580,580,0.305,['tintin'],[0.923],"[0.965, 0.682]",2,['2'],"{0: 'NaN', 1: 'tintin'}","['All this mummy business. Remember, young man, what happened with Tut-Ankh- armies. ', 'that. "" I\'ll lead ']"
T_13,1,ROI_25.png,336399,579,581,0.458,['tintin'],[0.921],"[0.926, 0.76]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['you think so? ', 'Think of all those Egyptologists, dying in mysterious circumstances the Pharaoh. you wait, the same will happen to those busy- chamber. ']"
T_13,1,ROI_26.png,332904,572,582,0.461,['tintin'],[0.926],"[0.941, 0.817]",2,['1'],"{0: 'tintin', 1: 'NaN'}","['well, I ', ""I'm sure of it. anyway, why can't they leave them in peace?. egyptians. or the Peruvians and started digging up our kings! what'd wesay them, eh? ""]"
T_13,1,ROI_27.png,147246,253,582,0.373,['tintin'],[0.856],[0.945],1,['1'],{0: 'tintin'},"[""oh excuse me if see we're com- ing to my station. must go. ""]"
T_13,1,ROI_28.png,536518,914,587,0.0,[],['NONE'],[],0,[],{},[]
T_13,2,ROI_30.png,391448,668,586,0.0,"['tintin', 'snowy', 'snowy']","[0.904, 0.848, 0.771]",[],0,[],{},[]
T_13,2,ROI_31.png,289484,494,586,0.0,"['tintin', 'snowy']","[0.86, 0.776]",[],0,[],{},[]
T_13,2,ROI_32.png,345156,588,587,0.057,[],['NONE'],[0.844],1,[],{0: 'NaN'},['Here we are ']
T_13,2,ROI_33.png,347510,590,589,0.0,['tintin'],[0.738],[],0,[],{},[]
T_13,2,ROI_34.png,347508,588,591,0.0,[],['NONE'],[],0,[],{},[]
T_13,2,ROI_35.png,342189,579,591,0.206,['tintin'],[0.892],[0.942],1,[],{0: 'NaN'},"['no, Mr. Tintin. the master is out at the moment. He went riding ']"
T_13,2,ROI_36.png,231470,395,586,0.194,['tintin'],[0.874],[0.952],1,['1'],{0: 'tintin'},"[""But he won't be long now. look you see ""]"
